abuse,text_punct
1,Niche Layla Niche Get a grip
1,RT While is throwing her toys out of the pram faced by a Permanent Secretary who respects the rule of law and refuses to deport British nationals in contempt of court The Times reports shes let in Chilean burglars the US and even Italy have deported Newsnight LBC
1,Could be thinking and talking too much
1,RT The Times today was scathing  a trackrecord of bullying thru THREE ministries seems to have forgotten the first lesson  if youre going to be an arse to your underlings you also have to achieve your goals Incompetent bullies dont survive for long Newsnight
1,Warsis a snake in the grass
1,No one gives a 💩 about your stupid extension you dozey plonker We already left the EU now is time to deal with Covid deaths and the virus not moaping on about an extension get your priorities right otherwise like Swinson you will soon be dropped by the electorate 👍🏻🇬🇧
1,You know nothing about me so would have no idea what I know and dont knowbut its clear you are so indoctrinated by story books as most religious people are
1,RT Diane Abbott was vilified because she is an absolute buffoon and thé idea of her running our national policing and our intelligence services MI scared the hell out of most peopleWe all know why old archaic socialist Corbyn kept her as Shadow Home Secretary 🤔🙄
1,Good move by Boris not much of the money you donate actually goes to the good cause It lines other people’s pockets that work’s within the charity
1,Its not a strong look Very weak flaccid
1,Whats your problem with Jews
1,Completely agree But I don’t see maledeny Diane is a good local MP but is over promoted Sorry
1,History lessons are fun you should try them thank you for your ignorance 🙂
1,What You have never been nice common yep 🇬🇧🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿
1,we are underwhelmed by you as an mp are you still fasting
1,Can you therefore recognise OUR country the one you have chosen to live in and our cultures
1,Nothing like an out of context line from a holy scripture to prove a point As for chippylibby take the damn chip of your shoulder the prosecutor who put the grooming gangs away was a British Pakistani too and grooming gangs widely condemned in the community but death ears
1,RT Get it out therewe want the evidence and we want Islam banned as a disgusting ideological totalitarian religion incompatible with our secular countrystop hiding things like a nanny statewe  the public have to live amongst them and suffer
1,Get Diane Abbott to help you
1,RT Quarrelsome unthinking amp aggressive politicians will always be with us But you don’t make em HomeSecretary sin isnt bullying but the vacuum where there should be a set of humane amp constructive ideas worth bullying people into
1,These questions are tiresome trying to smooth over the cracks of the Uk society today In other words your superficial darling 😘
1,Diane Abbott Corbyn Are you serious Very dangerous people who destroyed the Labour Party Absolute Joke 😂😂😂😂😂 Into the dustbin of historyGo Boris
1,Wow lady you have just portrayed eu citizens as low menial slave workers woke piersmorgan skynews PritiPatel
1,Do something useful for once and raise the issue of illegals entering the country via the channel during the pandemic
1,They lost because of muppets like you in the party  with sons in and out of prison and breaking the law 
1,RT Can someone anyone please tell me what qualifies to be Home Secretary of the UK Government is not supposed to be a parody of itself particularly when these matters are so important She was sacked by for good reason
1, Countries that already had such a ban include – France – Belgium – Netherlands – Bulgaria – Austria – Denmark – Switzerland This needs to include the UK No mention of an Islamic veil or burqa in the Koran There are moderate Muslims who call to ban the burqa in the West
1,F coughnot the time for stupid accusations Be quiet till you can add some sense
1,is this your doing We know the child rapists groominggangs across Britain are Pakistani muslims This report needs to go nationwide so parents can protect their children This cover up is diabolical to continue it is disgusting Will this start a civil war
1,RT Don’t you just love it when flaccid men in beige spout off about strong women who are at the top of their game is terrific If you are still subscribing to do ask yourself why
1,They’re ghettoising our country and eradicating our culture in between bombing amp raping What’s to celebrate about that
1,Could you be any more sanctimonious and disingenuous
1,Were getting real value for our taxes off of labour at the can anyone vote for these idiots
1,Narcissistic Attention Seeking Syndrome
1,My issue is with those who shout loudly about Israel but remain silent about Russian taking Crimea China’s aggression against Taiwan and Russian aiding atrocities in Syria The ‘No Jews no news’ mob StopPayToSlay
1,As you both fast think of this little girl Beheaded by your Somali Mudlim sister I am never going to shut up for the sake of diversity
1,RT This from a woman who cant get dressed in the morning and whose son is up on  counts of assault and racial abuse incidents against nhs staff WTAF
1,I wonder how much money or was personally getting from Israeli lobby groups Conservatives seem prone to corruption I’ll just leave this here
1,Is the is case of Islamofobia or a case of pig headed Muslims believing Shariah above UK Law Prosecute Deport
1,You are a man beater
1,Ah Jess go and get a wash ffs
1,Could be thinking and talking too much
1,Communication was fine I understood it easy guess your just not intelligent enough to grasp it
1,RT And for running rape gangs Care to comment Asked you this before I’ve given you a chance to condemn the Pakistani rape gangs and you remain silent Is this what the British people want from a potential Home Secretary
1,We want our country our history our values our citizens particularly our children amp our faith protected Not giving priority treatment to other groups
1,Yeah like all the mps that got sacked after the expenses scandal Stfu
1,Trying to do political point scoring at a time like this absolutely disgusting
1,we are underwhelmed by you as an mp are you still fasting
1,RT Baroness Warsi appropriates some racism directed at her in her Gmail inbox as a justification for the bloodthirsty Black Lives Matter riots in the UK a country which elevates BAME to the House of Lords on the basis of their race rather than election or merit
1,Oh shut up
1,Yes because you have always been nice and constructive havent you Trying to score political points during these awful times makes you irrelevant and of no use to any demographic
1,I More enigmatic than the Mona Lisa or the Moaner Abbott Provides more triggers than John Moses Browning Doing what’s needed
1,RT Back in your box
1,Kitty
1,Good girl priti you have the british people behind you go for it
1,RT Keir the sharp human rights champion Are you going call for an urgent debate on Pak Islamist pedophilia Or your usual style get your head down under the table like you did with anti Semitism
1,Hugh sorry to ask but this one is urgent Diane Abbott has asked me to a dogging fest with Jeremy Keir Starmer and Angela Rayner tonight Im knew to it so should I bring anything along as a gift other than my load
1,more from the religion of peace or is this Islamophobia Stand up and be counted
1,is amoral despicable and evil
1,‘Gulag jamun’ The popular Stalinist sweet snack
1,There lunatics like all leftys
1,deluded losers
1,Wingeing pom
1,Brilliant Cruel and vitriolic Sums her up And yes this country will suffer
1,When did the penny drop about you being a man beater
1,The government are obviously part of the problem Always covering up for Pakistani mu§lim rape gangs Im not impressed
1,RT Phoney figures The irony of this coming from you 🤣🤣🤣
1,I believe Hitler was hugely popular with his followers too Sorry that didn’t make him a good person and your support certainly doesn’t make Patel a good person either She’s a nasty piece of work at best
1,Get a real job
1,What You have never been nice common yep 🇬🇧🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿
1,Every time you speakgarbage comes out Dianepack politics in and go and do a maths GCSE
1,nobody really bothered which toilet trans usetill they started shouting about ityou have trans activist to thank for thatso it is an issue nowsociety has taken note of it
1,is being so disingenuous Criticising the Government for leaving lockdown early AND saying her friends are impatient to get on with their lives and they are desperate for info and that she is sorry for them AND she does not give one iota as to WHAT SHE WOULD DO
1,Maybe we should encourage some of the lazy benefits grabbers to get out and do an honest days work
1,OMG Will you just crawl back under your stone
1,You are a disgrace and need to go
1,Are of to school Maths lesson perhaps
1,Would you like a child to explain it to you
1,RT And yet the massive majority of the great british public believe as proven in the GE that regardless of how badly you think they’re doing they still chose this government over Corbyn Doesn’t that tell you something People are sick to death of lefty warriors
1,the MinisterForSmirkingSmugness down at FuckwitCentral Presents
1,RT Come on Priti sort out this hapless dinosaur
1,White grooming hangs must all be stopped and white mergers and child rapist like ever othe offender of colour
1,Jess Me Me Me Phillips banging on as per usual trying to get her self noticed
1,Sadly It is your type who egg them on and may I add the dopey Nigel Farage followers
1,I agree whats going to be done about all of these nagging wives
1,Nice try but still no letter and no Corbynlike rush to condemn The usual ‘No Jews no news’
1,You want evidence of being too stupid for the job About  🤣🤣🤣🤣🤣🤣
1,Revolting empty vessel
1,will support him because hes the democratically elected leader of the partyThat is  times more than ever did because in many peoples eyes she is devoid of integrityHer Sunday times article right before the  election shows how much she cared about Labour
1,Dont even have to prove shes broken the law Home Sec can revoke citizenship whenever heshe feels like it based on secret evidence which by its nature is impossible to challenge And in case of theres enough overt evidence shes just a v nasty piece of work
1,RT Phoney figures The irony of this coming from you 🤣🤣🤣
1,Get a real job
1,Popularity falls with every brainless tweet
1,How many of the  actually came to the UK as children under  years of age Probably only a few the majority came here as adults and are actually more Jamaican than these disingenuous MPs are leading us to believe
1,I am waiting for the head to head with Diana Abbott Ms Patel has her brief at her fingertips Ms Abbott has hers in the car 🇬🇧🇬🇧
1,Deprived individual
1,Ignorant Thick Insensitive Is this really what you want as a legacy  Twitter  the departure lounge to oblivion for many a career I would add “of once great people”  but then this is about you
1,Ok thanks thats enough of this  this and all your points have been adequately dealt with elsewhere if you care to look Youd think people would know their own sex If youre trying to be obtuse well done you succeeded
1,Back in your box
1,You really havent learnt a thing have you Thick as minceand Rayner
1,This is an absolute disgrace 🤬🤬🤬Jihadists could be released in just DAYS as Lords block Boris’ new terror plans
1,People that bully have real issues going on in themselves that have not been resolved  shame self loathing lack of love and affection and they’re drawn to attacking people that they feel have something good they need to consume to make themselves feel better
1,yep still fcking clueless 🤪
1,RT  This report HAS to be published It’s every bit in the public interest to do so The Pakistani community rather than going for them refuses to purge these perverts from their community In fact they choose to defend them
1,RT The house of lords are full of Zionists who graduated from the freemasons to get easy access to the house of lords
1,RT Absent fathers being the most important factor of all
1,fuckyou
1,will support him because hes the democratically elected leader of the partyThat is  times more than ever did because in many peoples eyes she is devoid of integrityHer Sunday times article right before the  election shows how much she cared about Labour
1,When were you ever “nice” or “constructive” I must have missed that
1,Apart from your vile racism Im sorry youre leaving as I will miss your unintentional gaffes Have a going away present
1,You want evidence of being too stupid for the job About  🤣🤣🤣🤣🤣🤣
1,Whens the next deportation flight and Youll need two seats for these scumbags
1,It’s ok I get it you couldn’t grasp the message I know  im sorry 👍
1,You have a very rosy view of prostitution Is it a job youve ever done
1,Early onset dementia The  left shoes incident was not normal behavior She should probably move out of the public view
1,Nasty and LiarJohnson don’t care
1,Coming from the woman who sees into peoples souls when it comes to sex and gender I think we can safely discount your take on well anything really HOMOPHOBE
1,RT Britain internationally recognised as country who enabled Muslim child sex gangs to operate unchallenged
1,RT Keir the sharp human rights champion Are you going call for an urgent debate on Pak Islamist pedophilia Or your usual style get your head down under the table like you did with anti Semitism
1,holding a passport that is being manufactured in France noclue littlebritain rememberwhereyoucamefrom
1,We need the child grooming report to be made public in an unedited form I would also welcome a ban on Halal foods
1,Yes you are that stupid or is it moron Your nd vote party was roundly rejected Go an pansexual with some innocent animal amp spare us your bollocks
1,RT Truth hurts then Diane  Pathetic really 
1,Release the report on Moslem Child Grooming What are you covering up We trusted you and that’s why you were elected Don’t betray us and small children Release the report now Please retweet this every day until they do
1,Another Sleezeballer
1,RT Instead of screaming like a hysterical schoolgirl propose a workable solution then
1,You’ll struggle to find a less racist country in Europe If not the world We were fine here until ethnic diversity arrived with all its racist mantras People like Shola and are at the front of racism and all its ills Include in that too
1,Hes fuced up but banning him from playing Already fined obviously a multi millionaire so wont feel it but has apologised Thats not enough for you whats wrong with you and your spiteful thought process
1,I think is having a laugh appointing the foul mouthed Waynetta Slob as shadow culture minister and moronic everyonewhitesaracist as shadow justice minister Wonder which one hell have to sack first ShadowCabinet Labourreshuffle
1,That’s what you get Caroline with asking to do the maths
1,Did that Tweet sound like a good idea when it was in your head
1,Priti is probably on the phone to Diane right now “How did you cope with your countless fuck ups I need advice” 🙄
1,who the fuck cares Lol it’s a passport it’s as much a part of the so called ‘british identity’ as the colour of someone’s wallet Grow up Priti do some real work
1,Ofc has a problem with numerical targets They have numbers in them after all 🤣🤣🤣
1,RT you must be so proud of your thug sorry son no wonder youve been out of the limelight for a month
1,RT The easy answer is don’t be a criminal But that would be hard to enforce when your own Son is one wouldn’t it 
1,Youre never nice and constructive Just a bitter shrew
1,Remoaners are alive and confused  kicking
1,Bullying is insidious and it is on the rise in our cultures we see it in in the way he sneers at disabled people and the way Cummings and act and behave We need to fight the bullying culture that is coming down from the top
1,“Only the browns and blacks should do these jobs we’re too good for Throw wide the gates”
1,I think is having a laugh appointing the foul mouthed Waynetta Slob as shadow culture minister and moronic everyonewhitesaracist as shadow justice minister Wonder which one hell have to sack first ShadowCabinet Labourreshuffle
1,Being spoilt privately educated self entitled brat is not a mental health issue
1,RT Presumably the teachers will split those children up throughout the empty school classrooms It’s not difficult to understand but then I’m not a LibDum MP 🤷‍♀️
1,RT And that means muslims Sorry about that folks but that’s how it is
1,fuckyou
1,Wow wind your neck in change your tone and maybe just maybe you could change peoples opinions of you and your party
1,RT Dianne do you really not see how stupid you are every time you open your mouth you have made a fortune for what  You are not fit to be in Westminster When voter ID comes in you probably will not 🇬🇧
1,Trying to do political point scoring at a time like this absolutely disgusting
1,As you both fast think of this little girl Beheaded by your Somali Mudlim sister I am never going to shut up for the sake of diversity
1,Perhaps an unlikely episode of being linguistically inactive would do no harm at all Pretty awful
1,RT The irony of a changed world that changed us 👇🏽 When face coverings become a symbol of safety and confidence and no longer projected as a symbol of fear and division “Letterbox” London “Bankrobber” Britain coming soon to a street near you 🙄😂
1,RT It occurs to me that those who went to Dulwuch College to avoid getting in wvthevwring crowd may wish to sue for sending her son there He’s a real wrong’un
1,Why do idiots always think that just apologising is enough They should be shot Sorry it just makes me so angry 😡 😡😡😡😡😡😡😡😡😡😡
1,So Do you support these turds or do you believe there is no place for Islamists and ash aria law in the UK
1,You can’t even work out which gender you are love leave the decision making to the grownups
1,RT you must be so proud of your thug sorry son no wonder youve been out of the limelight for a month
1,I mean for an MP of a shithole of a constituency I dont think youre doing much to repair the broken relationships between public and police Ive grown up around views of people like yourself and have seen the horrific outcomes for people I used to know
1,Ok whats your answer instead of heckling from the cheap seats What would you have done Einstein
1,KeirLisa with your silence on human rights abuses in jihadiland Pakistan puts you in the same group as the fascist left like Moseley CorbynMcCluskey Hitler and Mussolini
1,“the public support an extension” 🤣🤣 maybe the ones in the London woke leftie bubble but the electorate have show you their feelings getoverit brokenrecord
1,Is that Phillips the month looking for publicity again 
1,Poor deluded she cant help herself After  years of pratting about theres no chance of any deal thats in our interest to be gained by even a short  extention 🤡🤡
1,Sometimes if you have nothing good to say youd be better off saying nothing
1,Priti is doing a great job and Inhave earmarked her for the next PM hottest PM since Maggie 🥰
1,My issue is with those who shout loudly about Israel but remain silent about Russian taking Crimea China’s aggression against Taiwan and Russian aiding atrocities in Syria The ‘No Jews no news’ mob StopPayToSlay
1,Pakistan are Moslems or so I thought Christian Pakistanis dont exist do they Surely the Moslems would kill them wouldnt they Such a nasty religion that we are accommodating in the UK
1,Can we have an undertaking from you for a full investigation here A beheading Racist undertone A Somali Muslim immigrant Or asylum seeker Can we also have the grooming gang report published
1,A peace lover from the religion of peace did this Any comment
1,Youre never nice and constructive Just a bitter shrew
1,What a disgrace Racist sociopaths the lot of them especially pritipatel and Windrush
1,Religion of
1,Youve never been nice and constructive about anything in your life
1,Ban the religion it’s an imported problem we can remove it 
1,in a battle to get as low as possible in this disgusting Tory cabinet you have won hands down
1,your people 
1,Yeah like all the mps that got sacked after the expenses scandal Stfu
1,Pathetic
1,Still bitter
1,RT Hip Hip Makes up for the thousands of girls groomed over  Yrs by Pakistanis
1,Don’t forget about the exMP for Peterborough who blamed somebody else for speeding in her car So that she didn’t lose her license and her job as an MP Diane Abbott supported her Diane Abbott only supports criminals including her son
1,Yes they are But this does not negate the fact that females are in heightened danger in bathrooms and changing rooms You example is a bit of a strawman anyway what of the women who have suffered abuse and having a man in a place where women are especially vulnerable causes 
1,Oh shut up
1,RT White people made Britain great and you should remember that
1,I follow and out of curiosity to see what shite they are going to come out with next and to remind myself to never ever vote Labour It may be that he follows Piers for similar reasons
1,Stop crowing
1,Deprived individual
1,When were you ever nice or constructive about anything to do with the opposition Focus on assisting your constituents instead of looking to score cheap political points at a time of national crisis And its a bit rich to bleat about abuse when your tone is one of bullying
1,Bullying is insidious and it is on the rise in our cultures we see it in in the way he sneers at disabled people and the way Cummings and act and behave We need to fight the bullying culture that is coming down from the top
1,To be fair Ms Phillips does have form when it comes to behaving like a hysterical schoolgirl finding issues such as disparities in male suicide and male workplace death apparently funny She lost my respect at this gross display
1,You useless dinosaur
1,Are you actually for real Diane Do you seriously think that as a cop I targeted nonwhites for drugs Policing is a reactive service predominantly and you deal with what you find If it’s  times more one demographic tough shit they’re usingdealing more racebaiter
1,Leave alone she’s of retirement age and a pensioner so she is entitled to fall asleep 💤 She’s not entitled to be a racist though She even Suggested to Andrew Neill that “on reflection Chairman Moa wasn’t all bad” despite killing millions of people 💤😂
1,Social distancing in your case is really easy juat stay in your cupboard
1,Ok whats your answer instead of heckling from the cheap seats What would you have done Einstein
1,Is it possible nonwhite people are causing a disproportionate amount of the trouble Nah couldn’t be that  😂🤦‍♂️
1,why am i not surprised you would defend anyone to help your silly little career
1,Go away
1,My issue is with those who shout loudly about Israel but remain silent about Russian taking Crimea China’s aggression against Taiwan and Russian aiding atrocities in Syria The ‘No Jews no news’ mob StopPayToSlay
1,This made me actually laugh as dismantles our credibility introduced ‘policies’ that will massively exacerbate our CareCrisis hit the NHS and many businesses particularly hard Humour keeps us saneish when the ignorant lunatics destroy our country
1,I honestly think you are full of shit
1,MacGregorDavies are hell hags played a key support role for Pakistani gangsters So still no names of the non Asian gang rapists that Coxwho has unblocked me for nd time say give the lie to claims these were Asian gangs These are Pakistani gangs  Stovewood confirms
1,Lazy cow 🤣
1,nobody really bothered which toilet trans usetill they started shouting about ityou have trans activist to thank for thatso it is an issue nowsociety has taken note of it
1,RT Mr Starmer is in for a stabbing if she gets ignored lol
1,RT There must be a quota for complete thickos so with gone there was an opening for this clown
1,RT This laugh is Satanic No doubt It shows how they enjoy letting people die
1,Back to obscurity where she belongs
1,WTF does she know She cant even budget for a printer DeathsMillion is way below most of Europe
1,This Ecoterrorist needs to be banned from entering the UK
1,No one gives a monkeys what any of you think Deal with it Get over it Move on sighs
1,Banned for shaggin a few brass 🤨 pull your neck in ffs
1,I have a problem with genocidal terrorists who radicalise their children from primary school age to hate kill and die who murder innocent families in their homes and have zero interest in peace being labelled as freedom fighters by sick minded antisemites
1,RT Its getting hard to choose whos the worst narcissist mOrgan or
1,I heard you on James Whale saying you were desperate for a glass of Pimms I presume you have stopped observing Ramadan then
1,You should get  strikes at most then sacked it’s not tolerated in the majority of the publics works places why should it be tolerated for MPs No fucking excuse
1,They know Muslims rapeing white under age girls is prolific and the descent people of this country would want to get retribution If this isnt dealt with lawfully then there could be a revolt
1,Write that yourself did you Just asking
1,If really thinks the niqab is so liberating why does she not choose to wear one herself Is it because to communicate fully we need to see each others facial expressions Its a garment of oppression and division she must see that
1,I wonder if this is due to inherent Pakistani culture or merely Islam in its true light or both
1,If really thinks the niqab is so liberating why does she not choose to wear one herself Is it because to communicate fully we need to see each others facial expressions Its a garment of oppression and division she must see that
1,If West Indian mothers are better prepared to go to the wall for their children Either Is full of crap or God help us with the children of other identity groups
1,You just hate Jews Pure and simple
1,They cant People do make a deal out of it Its what stops creepy blokes from going into the the womens toilets
1,Whoever recognizes the actions of a disbeliever Lot gay🤮😷 is not Muslim and is not welcome Hell awaits you
1,This woman is mad how people forget she was chuck out by the last government under Teresa May And now we are listening to her
1,Why exactly do you feel the need to draw attention to the fact youre a muslim I dont remember other ministers coming in and saying there are Christian or Catholic etc
1,Religion of
1,is being so disingenuous Criticising the Government for leaving lockdown early AND saying her friends are impatient to get on with their lives and they are desperate for info and that she is sorry for them AND she does not give one iota as to WHAT SHE WOULD DO
1,Selfish vile Tory scumbag discovers the consequences of Toryism I dont give a shit what they do to you
1,God you are boring
1, Islamic veil symbolizes oppression of womenincompatible with the values of the Danish society New law prohibits Muslim women from wearing an Islamic veil in publicwear the veil at home or leave the country The UK needs to adopt this approach now
1,RT Calling us Corbynistas isnt the way to win me over Saying that Jess Phillips couldnt win me over even if she promised me a lifetime supply of dark chocolate amp my own unicorn because shes awful in every way Her treatment of for a start
1,RT Thing is when makes a simple mistake with numbers thats her at her worst When makes a simple mistake with numbers thats her at her best 🤣
1,Dont bother  being constructive nice is a sickening strain for you
1,RT  Islamic veil symbolizes oppression of womenincompatible with the values of the Danish society New law prohibits Muslim women from wearing an Islamic veil in publicwear the veil at home or leave the country The UK needs to adopt this approach now
1,RT You wish but am sure it wont happen they have a whole religion to protect so will be kept a secret and let kids suffer like they have in the past
1,not in the interest of PAKISTANI MUSLIM RAPISTS and the elite who cover it up she means
1,MAGA RT Religion of …
1,The thing is that very few women are disappointed that a woman didnt get elected leader of  because none of the female candidates wanted to defend womens samesex rights And weve seen you be pretty feeble on the subject as well
1,Keep fighting the good fight from your mud hut Sayeeda You got this
1,Perhaps youll be commenting on the large number of Christians killed by Muslim jihadist in Nigeria since the beginning of  or would that be Islamophobic 
1,When did the penny drop about you being a man beater
1,Social distancing in your case is really easy juat stay in your cupboard
1,The bloke on LBC was right when he told you to sod off and get a job with the EU if its so important to you WE VOTED TO LEAVE THE SOONER THE BETTER
1,Ration  men to women All feral or undercover jihadis Do NOT let these in Stop the fakerefugees and illegals in boats amp lorrys now sendthemback
1,RT While is throwing her toys out of the pram faced by a Permanent Secretary who respects the rule of law and refuses to deport British nationals in contempt of court The Times reports shes let in Chilean burglars the US and even Italy have deported Newsnight LBC
1,Bullying is insidious and it is on the rise in our cultures we see it in in the way he sneers at disabled people and the way Cummings and act and behave We need to fight the bullying culture that is coming down from the top
1,Bang a pan babes
1,RT And that means muslims Sorry about that folks but that’s how it is
1,He can count which is more than you can do
1,You know better than anyone that shes as responsible for the bear pit environment as anyone else Her the show and the BBC in general is completely toxic
1,Whites are now second class citizens in their own countries
1,Nice and constructive isnt your modus operandi is it Jess Criticise and whinge would cover it Labour has no chance while idiots like you get to act as its mouthpiece
1,Peace loving Muslims who love peace did this to an innocent woman in Ramadan who was also Muslim Poor baby  Will demand the death sentence for this scum
1,Wow lady you have just portrayed eu citizens as low menial slave workers woke piersmorgan skynews PritiPatel
1,Thats no excuse We dont hush up other crime statistics for that reason Unless this problem is brought into the light and the Pakistani Muslim community takes ownership of it other girls lives will be shattered by their vile activity
1,Whats your problem with Jews
1,Go away Diane You lost all credibility some time ago
1, billion pounds in benefit fraud isnt down to one woman who couldnt get off her back
1,How dare the Police arrest these fasting religious peace loving peace lovers in Ramadan Brutality of the racist kind Clearly there is no evidence of Staani Muslim grooming gangs WTF is wrong with your savage men
1,Its not undocumented spices 🤦‍♂️😂
1,You are not a parliamentarian No one has ever voted for you  You have only ever achieved anything because of quotas Based on your ability you would be at homewith your  children
1,RT While is throwing her toys out of the pram faced by a Permanent Secretary who respects the rule of law and refuses to deport British nationals in contempt of court The Times reports shes let in Chilean burglars the US and even Italy have deported Newsnight LBC
1,your the bright spark go figure shit head lol
1,Why do they keep dragging this moron out to embarrass herself all this be kind to people and they bring her on just for entertainment
1,Is it possible nonwhite people are causing a disproportionate amount of the trouble Nah couldn’t be that  😂🤦‍♂️
1,RT Thing is when makes a simple mistake with numbers thats her at her worst When makes a simple mistake with numbers thats her at her best 🤣
1,Can Priti Patel do anything other than smirk like the smug fuck that she is
1,Is that Only I cant see her shoes TBH Neither can she
1,has pressed the issue of grooming gangs for some time and was sacked from Labour leader Jeremy Corbyn’s shadow government for daring to say that “Britain has a problem with British Pakistani men raping and exploiting white girls”
1,RT Not a bit of it  she manages to condemn herself with every utterance As a human being shes a waste of space and is not fit for government
1,is full of rhetoric and totally devoid of solutions
1,Layla get over yourself Its a great plan Im going to the Lake District this weekend
1,RT you must be so proud of your thug sorry son no wonder youve been out of the limelight for a month
1,Nasty and LiarJohnson don’t care
1,You dont seem to know the young man was hospitalized for severe mental illness Or maybe you are just deeply unpleasant
1,Ban the religion it’s an imported problem we can remove it 
1,Bang a pan babes
1,There’s no polishing a turd
1,Narcissistic Attention Seeking Syndrome
1,RT And for running rape gangs Care to comment Asked you this before I’ve given you a chance to condemn the Pakistani rape gangs and you remain silent Is this what the British people want from a potential Home Secretary
1,Not sure anyone gives a fuck what you think
1,Well done You look beautiful
1,We both know they will never reply But in years too come when the Islamists and supporters of grooming gangs are exposed these tweets will always be there
1,RT Mad guy just like his mum
1,I believe Hitler was hugely popular with his followers too Sorry that didn’t make him a good person and your support certainly doesn’t make Patel a good person either She’s a nasty piece of work at best
1,You are not a parliamentarian No one has ever voted for you  You have only ever achieved anything because of quotas Based on your ability you would be at homewith your  children
1,RT They know Muslims rapeing white under age girls is prolific and the descent people of this country would want to get retribution If this isnt dealt with lawfully then there could be a revolt
1,when are any of you lot from the party going to speak out about the grooming gang amp the treatment of white British girls We are waiting
1,Lazy cow 🤣
1,i thought your density level was so high that it had to be redrummed into you
1,Ooh don’t rile the Abbott innit bruv  you’ll get her and Lammy accusing you of racism The fact the perp is ‘coloured’ is in this case purely coincidentalinnit bruv
1,RT Dianne Abbots son gets  years in prison but Dianne’s hoping to have him out in  years LabourLeadershipElection
1,is this your doing We know the child rapists groominggangs across Britain are Pakistani muslims This report needs to go nationwide so parents can protect their children This cover up is diabolical to continue it is disgusting Will this start a civil war
1,When did the penny drop about you being a man beater
1,When you say opposition I’m under the impression Patel would send any terrorist to prison for  years In the meantime Abbott is anti police and probably would have been a security risk had she made it into office You need intellectual bandwidth to be Home Sec amp Abbott lacks it
1,I’m unsure if you are part of a cult or totally delusional or pure stupid
1,WE all know who has an ongoing jihad which takes the form of child molestation and rape Why won’t YOU acknowledge it
1,Apart from your vile racism Im sorry youre leaving as I will miss your unintentional gaffes Have a going away present
1,There are real MPs like who go into politics to serve their constituents amp there are Blairites who go into politics to simple serve their own greedy selfish interests like
1,W⚓️
1,Is that why you were talking shite
1,You are just a back bench moaner Whatever is done is wrong You haven’t got the nerve to lead yourself you just want to criticise from the back seats Just shut up and let the adults get on with it
1,Trying to do political point scoring at a time like this absolutely disgusting
1,Sorry to break this to you Dawn but so is your colleague amp Mathematic genius
1,You’re done being constructive That will help women Time to start mouthing off lessen your chances of changing things and make it all about yourself again presumably
1,RT Mad guy just like his mum
1,You dont seem to know the young man was hospitalized for severe mental illness Or maybe you are just deeply unpleasant
1,So shes still lying then needs to realise that although she deleted her tweet it is still available lyingmp
1,Oh another one bitter and throwing rocks from the sidelines for her own reasons
1,The sooner this Labour mob dies forever the better You dont deserve to be in Politics
1,Is she in a position to judge othersShe’s been asleep in the HOCbeen wearing  odd shoes had disastrous interviews ampafter sending her son to an expensive private schoolgoing against all her preachinghe has now been charged by the police with  offences🙄
1,Sayeeda are you going to raise this with Dominic about the Pak Islamofacist state oppressing minorities and wanton pedophilia against young children Or do you approve such acts or keep mum re Pak pedophilia gangs in UK
1,Revolting empty vessel
1,RT losers
1,RT your people 
1,RT skewers 👏👏👏👏 Were so Priti oh so Priti were vaaaaacant And we dont care
1,Drug offences stabbings and street robbery are carried out by predominantly BAME people Thats a fact
1,Drugs in our northern cities are run by mostly Pakistani gangs whose customers are white working class Watch “Hometown” documentary by an eye opener
1,I find the Im Alright Jack policy of rather disgustingPatel is the off spring of an IMMIGRANT UGANDANINDIAN FAMILY who wouldnt be where she is today without free movement of people amp now she is going to pull up the drawbridge on other IMMIGRANTS DISGUSTING
1,Could be thinking and talking too much
1,Whens the next deportation flight and Youll need two seats for these scumbags
1, Islamic veil symbolizes oppression of womenincompatible with the values of the Danish society New law prohibits Muslim women from wearing an Islamic veil in publicwear the veil at home or leave the country The UK needs to adopt this approach now
1,Yes shes been made Shadow Minister for Gobshites 👍
1,Gobshitey attention seeker ignored by her own party
1,BrilliantOooooonot sure is unhappy confused or fast asleep Or all of the above 😂😂😂😂
1,“the public support an extension” 🤣🤣 maybe the ones in the London woke leftie bubble but the electorate have show you their feelings getoverit brokenrecord
1,Is she in a position to judge othersShe’s been asleep in the HOCbeen wearing  odd shoes had disastrous interviews ampafter sending her son to an expensive private schoolgoing against all her preachinghe has now been charged by the police with  offences🙄
1,Shush youll wake her
1,I More enigmatic than the Mona Lisa or the Moaner Abbott Provides more triggers than John Moses Browning Doing what’s needed
1,Oh do wake up Ridiculous tweet
1,OMG Will you just crawl back under your stone
1,Oh don’t be ridiculous no one is going to be prosecuted you fool Are you suggesting MPs deliberately took actions to cause deaths Idiot
1,Some people transcend their ethnicity and good looks as she aptly demonstrates with her ultra right wing views and actions 😢
1,Im sure that will have slept through his every word lol
1,That makes one of you then Delighted Starmer had the sense not appoint such a tiresome selfpublicist
1,Nasty and LiarJohnson don’t care
1,Lazy cow 🤣
